"HD_248"	"HD_258"	"HD_277"	"HD_279"	"HD_281"	"HD_283"	"HD_320"	"HD_324"	"HD_247"	"BTI_V51"	"BTI_V53"	"BTI_V21"	"BTI_V34"	"BTI_V57"	"BTI_V67"	"BTI_V68"	"BTI_V69"	"BTI_V71"	"BTI_V45"	"BTI_V48"	"BTI_V54"	"BTI_V56"	"BTI_V64"	"BTI_V70"	"BTI_VII18"	"BTI_VII42"	"BTI_VII16"	"BTI_VII17"	"BTI_VII20"	"BTI_VII48"	"BTI_VII53"	"BTI_VII64"	"BTI_VII11"	"BTI_VII24"	"BTI_VII44"	"BTI_VII47"	"BTI_VII56"	"BTI_VII60"
"c57_Mono-CD16-RP"	1.94563164059222	1.93310964180213	2.03412644633544	1.8688583103873	1.81354539158232	1.99092462533094	1.51337430620438	1.93852358751378	1.81608606116717	1.68005792502197	2.14969914999362	1.87350764714337	2.10495487336234	1.89727629617262	1.90028647201304	2.17167579954885	1.68980169595511	1.82838984708794	1.89105195423475	2.08783397994711	1.82843430365886	2.09132983089153	1.66784049364255	1.77964396975798	2.06319046764299	1.80941949512201	1.7046803564712	1.62674317443953	2.15010101995774	2.00835064444223	1.84208426345834	1.90294912559445	2.02094332253627	1.81354157680903	1.96992744462111	1.83319321277716	1.73656508835491	1.73483397409936
"c64_Mega"	1.8372007639316	1.90699470573069	1.91791701396755	1.79288861497146	1.63619070277967	1.98058182719044	1.09483649254025	1.73007080624557	1.73549419097997	1.68559318877792	1.9685550434791	1.82019363562243	1.94832146345664	1.88329464578192	1.87379038694312	2.00286065919045	1.61770044045067	1.79217511885218	1.77786813851441	1.98527546510634	1.65939948422617	1.99869570185785	1.60612096907391	1.65895330304338	1.86351083052325	1.7337221261102	1.46726592065286	1.51000770557333	2.26499005174966	2.06009031469807	1.86403804702019	1.88251308201177	1.94399740150899	1.71649506176272	1.90297509195813	1.79652148717092	1.70746413939101	1.68200295885656
"c07_Naïve B-IGKV"	1.01013981511324	1.16125003109469	0.977609249726944	1.17257365634259	1.11620783007475	1.0534320420979	1.14766052729992	1.10094133339038	1.19111513664481	1.26387946523171	1.0657465860265	1.18563894803468	1.05175239339553	1.30747437610649	1.18179844613494	1.09002821809165	1.32256083592596	1.30538693589094	1.23939645456236	1.04396469453734	1.07127437942881	1.08332547946901	1.40363208938157	1.30408334028825	1.2419163650206	1.14111553193315	1.22959552618465	1.43045598071302	1.02150527399687	1.10898338509558	1.20057143407779	1.12706671045015	0.986764806630772	1.18781995480733	1.03871489299909	1.17708209175729	1.10826433231274	1.24188301540161
"c45_NK-GZMK"	1.04378239249761	1.05714787262218	0.839641295568408	0.958532489417354	1.05792835825293	1.09555891605377	0.724068455320169	0.870471489899362	0.987069881993098	1.34977814158336	0.98517760528373	1.06272818115367	0.750379494986456	1.16940637519154	1.07851123790032	0.946546739275057	1.22543499773924	1.21806268824255	1.19476289665368	1.13871289707907	1.11713267665142	0.967797042369323	1.28288520218771	1.13904146647548	1.04688072865764	1.25157708541051	1.17204283824802	1.36284606432231	0.935960568123493	0.976771263455187	1.17026450437802	1.05232215283599	1.03092654650973	1.21476863790363	1.05785596989899	1.08652861018666	1.30728915051747	1.26558403862222
"c53_Mono-CD16-CXCR4"	1.98929488874118	1.90820858008725	2.16745817347118	1.95580199473989	1.90401345351522	1.96007771033057	1.8246260469296	2.09956421660307	1.89053073293807	1.58115400580052	2.2257181964199	1.88842152694484	2.30016601613644	1.78690187583115	1.89700531266105	2.22441900711883	1.67762394320385	1.76226899121994	1.87282861173565	2.0140983811499	1.92197747360984	2.16106443627763	1.62222095401747	1.78369837772502	2.06450142780944	1.78311141032505	1.79054002777221	1.52282008524557	2.14104953616003	2.06761197576949	1.78386617691503	1.9193392654672	2.10350804967456	1.76245219470824	2.05095482274151	1.84201945711199	1.73708470524648	1.68914958650048
"c30_CD8-KLRB1-TIGIT"	1.05362473763558	1.01556404752823	0.810206765918678	0.918533567108257	0.994189325902125	1.09214317408591	0.591844517892822	0.862247230798493	0.918837611732448	1.26446006057976	0.979497445170305	0.980717598727593	0.775608647424707	1.0762156255083	1.01677275950335	0.941681131982438	1.12789999588746	1.14885172114729	1.14255357177384	1.0861977222505	1.1491499550497	0.964592256999763	1.15783253261916	1.03929911352875	0.961673879781642	1.24445298303674	1.11122060970274	1.22101074770469	0.92504482025366	0.962727604317646	1.10202564376474	1.00453816763287	1.03876606577836	1.12869454017976	1.05171340347178	1.03618617656468	1.28983958993914	1.20510406556858
"c67_Myeloid-NKG7"	1.60040974299281	1.58292912231149	1.60534931858718	1.59194367220563	1.56997412405238	1.60852608727254	1.44571156788591	1.58191917104716	1.56431402701953	1.54441322039606	1.59194217714204	1.56918210686921	1.5941816597924	1.54656632244798	1.57713076578588	1.59377347369893	1.52852906482171	1.54089901432229	1.54400176091961	1.56748688243111	1.57013258374861	1.6013370883015	1.51138152727388	1.51481742592136	1.55172632798978	1.56461934919862	1.52688878856355	1.49615361505738	1.64668441621892	1.62864955883705	1.56329344141152	1.59714992795345	1.62244818303851	1.55170474510953	1.61775650898042	1.56728228303632	1.57529210454344	1.54213273802166
"c40_NK-CD3-GZMB-ZNF683"	0.950756325580053	0.815128099936385	0.565229789890178	0.682626472722711	0.798150896932303	0.970627871200804	0.102922258499229	0.657817642687171	0.638196843872356	1.02325537425039	0.809719475679098	0.680574123531726	0.528852861085636	0.767990662973729	0.745273745580246	0.794799062770534	0.820049730738191	0.836744301147811	0.905959229907722	0.861394096726804	0.995965147671686	0.753293835975053	0.802936706415028	0.720729424475351	0.633810331491359	1.12455868654429	0.78398330117038	0.790968119864261	0.731403590429684	0.768562426755976	0.833078089870908	0.795759446319816	0.933191318727261	0.894351602158098	0.921391559968194	0.756814077450961	1.16321622810277	0.96712524369128
"c14_B-PPBP"	0.945389612009148	1.06454288620538	0.921092699690576	1.07561606819172	1.02559708193434	0.979057895825232	0.998816315794686	1.02961400650109	1.09191406018389	1.145598182726	0.998430042493844	1.0779325588733	1.00513104195309	1.17479471279184	1.07840761310945	1.01943413197199	1.19601194703502	1.18365134939699	1.1420117858415	0.965248047356565	0.999844082249277	1.00483001479465	1.25918209372318	1.18331654223447	1.12174640222181	1.07529229544964	1.1112055611998	1.26095812307229	0.957423058211844	1.03462151471216	1.09540758892868	1.04471570239523	0.935902971085241	1.06868845137336	0.989562274874604	1.07945973402038	1.04578301125845	1.1321982022461
"c26_CD8-ZNF683-FOS"	0.6942302514448	0.805054727840943	0.530010210090643	0.667301013491487	0.729955474561673	0.810786251845456	0.366506690795181	0.542482072249246	0.714802917599865	1.15032214915378	0.648708574678724	0.824402283597725	0.432642462870692	0.980959753233536	0.840172473790977	0.642852044547778	1.00354987943105	1.04224631458887	0.944717044824052	0.8802962943466	0.790021573775996	0.675585534885879	1.1118736468856	0.911585193197525	0.780547418442794	0.989386668612811	0.849241566518563	1.20584056628085	0.668613659772499	0.709304487388356	0.984134255843395	0.766303910924614	0.67411065701083	0.959940992358383	0.748391457414063	0.857094478366711	1.02074842067716	1.05452788180254
"c48_Mono-CD14-VCAN"	2.6413911694506	2.60608869586025	3.06644343618105	2.77124388829197	2.48166296761452	2.64181074422673	2.83584742519892	2.74048850619371	2.66513233214113	2.09219832682967	2.86289617022254	2.70128314015452	3.20112022620198	2.46895866433979	2.68735621007575	2.86580005622579	2.25172132575328	2.35062010842481	2.38284085592149	2.6414368343478	2.47802541526936	2.96363621962669	2.15901308833377	2.36363615810382	2.71676448412639	2.1577525879201	2.35273500376367	1.97792961925906	3.22756337361039	2.98832599757013	2.45094637217384	2.66611102521346	2.84824714522639	2.30764450067976	2.73014440792851	2.57681409164613	2.20747467497553	2.20178829718638
"c01_Plasma-MZB1-XBP1"	2.89707226781376	2.70344736738164	3.27019501922625	3.18450234989075	3.06260317315754	2.43197998057795	4.84689096986834	3.34898288452154	3.1324463700858	2.14717780790521	2.71517935518646	2.77702779214692	3.33427419769233	2.35503919202215	2.6434651327722	2.74287541659619	2.55569080856146	2.26452459865279	2.52119628259628	2.33545173358714	2.82326961136383	2.73735233357057	2.37896126478637	2.76433441825106	2.78427417250378	2.26000842443656	3.00114548078817	2.24325011896894	2.5124694595675	2.61040864233746	2.35610918435392	2.74936253968116	2.82549989640405	2.51591460775484	2.74108494604374	2.76565860124128	2.1374778944234	2.32336900144784
"c50_Mono-CD14-HLA"	1.6295026850523	1.77603638273239	1.54921297590336	1.55300604257495	1.40777382898177	1.83933652962708	0.562146759775172	1.41790843397521	1.50099225736402	1.67840473755632	1.77550775484418	1.63392501666936	1.5685705036005	1.87301852916536	1.71002004883106	1.8388268449446	1.56238389054104	1.75937965022294	1.73611705377802	1.88610607357869	1.4672046057342	1.78555191833968	1.6029312836683	1.56245795076785	1.76998589729463	1.68436938163415	1.32928646125272	1.55961476224314	2.04563438042199	1.84960611192329	1.76291523214075	1.67991121543039	1.71658069414028	1.64890092512018	1.70065839133875	1.64072806094724	1.60102705546043	1.62972954662453
"c32_CD4_CD8-MKI67"	2.11528788447897	2.02656013828071	2.21162514999949	2.11650897975753	2.20974514885936	2.05341911276716	2.39244181185551	2.25242709639586	2.10011746885965	1.86645920410702	2.0153126037128	1.9733170709335	2.07907378555122	1.85072345158287	1.97068653239536	2.01963038666697	1.93025679514108	1.83950437482657	1.8214142756991	1.92325151301981	2.05556712694279	1.98777207185377	1.81554760403117	1.95324091643114	1.8954376908725	2.01243316281114	2.01259885593752	1.8182999002772	1.95823109863064	2.01605921942216	1.9709658628106	2.05013253384781	2.05395878827589	2.02090255539166	2.07242133124698	2.03695566024415	1.96458134811597	1.91024682984204
"c65_Myeloid-MS4A1"	1.51178696808805	1.566294592398	1.54609437569335	1.51968606992417	1.44756949953225	1.57832579914056	1.22960601091934	1.49023227984629	1.48987925500977	1.47335046397182	1.63362495949917	1.53793235794885	1.59748876195983	1.60009154465422	1.56097121634876	1.65242746618709	1.47760138060882	1.55989890151771	1.56013948753658	1.61637707106588	1.46210288827384	1.62770469442856	1.49794044557145	1.5006603520726	1.63023251542303	1.49097473191982	1.42847441024756	1.46977043168202	1.69482753698074	1.62844669324451	1.54598920430737	1.53930864631832	1.56887297273461	1.49946179803872	1.55543957284561	1.51987061958785	1.4540628213491	1.48415878505111
"c70_Platelet/NK cells"	1.48479795505325	1.33149087230719	1.27595623618889	1.3086637897773	1.40933245945868	1.44312889770116	1.1628557889133	1.33351022615035	1.28019259722946	1.43781957379805	1.37978135382882	1.28290450018014	1.24258845254117	1.26390697239143	1.30350061716593	1.34898814354926	1.3411494836165	1.31673303526362	1.37492644181891	1.38380639399097	1.52520018717947	1.33391558972071	1.29849115152661	1.2994754452302	1.23165009400063	1.5357897527444	1.40493236945725	1.2905320171826	1.29056943297941	1.32128279596617	1.33491043630346	1.35298551157949	1.47546254543461	1.40605317337994	1.45068122171592	1.33382893110949	1.58507150087324	1.43220479613407
"c49_Mono-CD14-ISG15"	1.9194201238407	2.12767798540844	1.96114434462013	1.85834509617292	1.52286894526385	2.26692430664732	0.485063367562364	1.58357958396182	1.81156436691688	1.91005265954832	2.01398154827153	1.98808842442669	1.93708996427275	2.17631117437989	2.09676091611083	2.0487743460619	1.67727821161273	1.98238851595475	1.87232257582103	2.15548959119037	1.58761772209651	2.17687453346536	1.7085238909828	1.66960120765118	1.91499961015765	1.78569923741156	1.27217871366451	1.54001996360891	2.7887322136137	2.39393431637639	2.15984307924879	2.10491963830605	2.09377640199064	1.81973697985172	1.99368056634231	1.94133875646141	1.83253690051107	1.80652730410544
"c62_pDC-GZMB"	0.922253000165405	1.03247646439862	0.815469082071826	0.967513597099673	0.949367065488016	0.993597371132777	0.563382561053949	0.917946155252009	0.966213888503058	1.12196126796028	0.960501121942502	0.982223189483678	0.832464448424235	1.12005372503457	0.996995153477332	0.972946937711954	1.10761934520907	1.11617774939209	1.09375755810935	0.964476986560702	0.933489234352641	0.949310833951268	1.15463517899929	1.07148978222054	1.04702662393167	1.06628564795311	0.989107308373358	1.17899469638286	0.936825959382691	1.00298760249233	1.05364844489369	0.993404003744351	0.918155896741	1.04792357566608	0.960607511381084	0.987325097324565	1.04693882567599	1.08554263401889
"c51_Mono-CD14-CCL3"	1.79690165632199	1.97589709369956	1.78811116171828	1.72442511777222	1.47583567266176	2.07796855427851	0.505263919036856	1.52130538221833	1.66761388878564	1.79581974551743	1.92762622489473	1.8253902059081	1.78815564753838	2.04061151822535	1.92019339824023	1.98333292998409	1.6195769430578	1.88224760395533	1.81859561455161	2.05684964702841	1.53685341835478	2.01115676035675	1.65101930519964	1.62233704644633	1.86603686944151	1.74495862375325	1.29746471587982	1.54174017921038	2.46425428616926	2.15184962683073	1.97695829900249	1.91743169699724	1.93695533459765	1.74437683291861	1.87642641266926	1.80877715436647	1.72457747640602	1.72383260878843
"c42_NK-CD3-MKI67"	1.47976766859625	1.35678633934041	1.25747640191561	1.32058356016445	1.41954413663979	1.46705267593903	1.04984941911272	1.33278602144283	1.27076254761497	1.45261356623477	1.38554327567922	1.26592737654914	1.20095232511669	1.30382296217148	1.31483685432165	1.35244915225324	1.36127822220347	1.33174303907738	1.37126989102733	1.37135396757336	1.49696460943296	1.33440211340517	1.30768590437224	1.30200630846339	1.24613276583576	1.55909962523668	1.37803708029928	1.30446037441988	1.30278104464981	1.34310467227471	1.36335498687091	1.35450269124157	1.47213094448148	1.43242810813567	1.46264360523098	1.34516090677708	1.57138260932609	1.42539088549014
"c02_Plasma-CD3"	1.9976888747403	1.87120123680632	2.07700892978087	2.15363307370581	2.0406453654528	1.64007238316573	3.01856517006197	2.16505906840367	2.08050937565809	1.57272341339213	1.72208574833761	1.81962745189445	2.07555047549264	1.6290049809706	1.73254931244161	1.78829208849285	1.78336739093892	1.58187491132715	1.80528597737889	1.54088944837108	1.88409425464388	1.73133226902759	1.69334467291344	1.92072942530846	1.81346803824886	1.63962348270168	1.95504669140739	1.54491644904785	1.60864243238925	1.72716609802934	1.64299223026476	1.84375883135465	1.92277445772095	1.73619550164624	1.88049094863039	1.87455549011029	1.49865485394453	1.65878600592789
"c63_Mast"	0.829783945048464	1.02391472415175	0.876451114139487	0.979383950607834	1.02020923439124	0.925104220925726	0.948142689314732	0.896811678651399	1.04295869778762	1.28677150050761	0.797826607437341	1.14868916946961	0.749341614134784	1.24452054158999	1.1032657998538	0.821396131637609	1.25013209062788	1.25229166496929	1.11058569733775	1.03745715922281	0.89655281832585	0.85380399690703	1.36484068835279	1.20069243757794	1.09583212947417	1.05799321137026	1.13173271809665	1.56269954289205	0.839962114650031	0.900937691165859	1.17806743384875	1.05019904242722	0.775858062478357	1.16097305376545	0.891681626818939	1.09660514364882	1.02961118623009	1.19463709336523
"c04_Plasma-MKI67"	3.09872139002922	2.91480602361291	3.51809100661939	3.28586188201601	3.32047809797814	2.80176148869288	4.80507435625668	3.54428738266384	3.31215745544598	2.44197586542656	3.02868184525338	3.03370990954887	3.47698657284365	2.61859073799557	2.93561830688094	3.0231301720686	2.78071676217641	2.54886778860289	2.61972715934073	2.72073159411997	3.05182976518662	3.04321753707219	2.58799252696317	2.93766219532172	3.00013935427733	2.53510013762725	3.20426097103922	2.57797118839006	2.85410375561569	2.89630696947215	2.68435905879761	2.9958804581636	3.01352526623609	2.84804620406507	2.93316771673694	2.98847851712913	2.52320685970513	2.6081351253706
"c60_cDC2"	1.25177042802392	1.43371750137526	1.10335502181683	1.29891971603847	1.1873017968325	1.38320538082677	0.335215921428082	1.2650203500196	1.26885445908104	1.29747799717985	1.34773689983057	1.17117383526994	1.17798666846286	1.38363356613641	1.23978179327938	1.44637955837162	1.31473751103074	1.34321309727966	1.36173121257327	1.19733337054137	1.12839639862084	1.31361104194407	1.34098472026131	1.26861179481742	1.27731771422193	1.37763489059635	1.04764118871649	1.19619566891724	1.4307254996481	1.50947496424825	1.30151344714806	1.31713391059644	1.30229013131742	1.25044843174515	1.35888930315173	1.25548266715163	1.30102305130767	1.27871009279161
"c03_Plasma-IFNG"	2.89004982273699	2.63633622138084	3.5312663683896	3.29989581140764	3.16966076081236	2.27102489760844	5.70166773788092	3.56941291175675	3.23983498616934	1.83336461117648	2.72038345669763	2.82055014335632	3.60990589228168	2.15168517428764	2.58382625701997	2.74846484265708	2.42257661847237	2.02198048623734	2.33975790993998	2.23099963873847	2.82358510417659	2.76041702288069	2.17279215583053	2.66788561586466	2.75088529519244	1.93567984534174	3.03575962500919	2.00839257743353	2.45293422302582	2.5749080876759	2.18140590140425	2.70181646016054	2.78968075037952	2.36136298759933	2.69748800297169	2.72979269049291	1.90934745866314	2.12600131319284
"c12_B-MYADM"	0.997370687953825	1.14271762652225	1.03711415505249	1.19470168106072	1.12130912173293	1.04136066002649	1.39661329582272	1.098019726737	1.21918251309139	1.29287966969372	1.16210644635897	1.26305811322436	1.13882424763182	1.34758985800382	1.26320182343957	1.13087366297747	1.41760369803653	1.39051052733027	1.32002364204837	1.13619151527724	1.16240307110642	1.17230462046883	1.5068472871098	1.39435529684431	1.41225992119621	1.13182128892203	1.45013962970442	1.61593345211143	1.07570491144586	1.14103356861232	1.23288070754431	1.15549017824833	1.0692993662398	1.22161960511842	1.0959492212024	1.23531325375651	1.17805184765888	1.30606420799876
"c58_Mono-CD16-MT"	4.25554431717229	3.77392942896683	5.42629256224123	4.64441578965569	4.60839919019096	3.6116425330452	7.85591930622499	5.27161850630649	4.67798171579811	2.7596229845649	4.4336959171604	4.27232046621469	5.63295900529845	3.23379043209823	4.0156521216359	4.38582677092569	3.44276385680298	3.1641900954726	3.36568218147043	3.73353689322922	4.2245576391388	4.43096259833557	3.11756927900955	3.85659760689651	4.25909583110913	2.98625000368556	4.42984409476392	3.04213022258197	4.03281911947853	3.95726219094237	3.34891716689149	4.08588861338196	4.23185234750642	3.54227742698123	4.04787473635908	3.97685700647957	3.08690672077539	3.16653818953154
"c59_cDC1"	0.919996552390785	1.1355901400221	0.679311189937282	0.954704449891038	0.853822306903987	1.07871946549679	0	0.896278663093595	0.920346269157012	1.06130433127405	0.99073540357605	0.824745451139636	0.763313826795248	1.12363548062417	0.90787024343559	1.09519446220984	1.04899946775415	1.0876322153593	1.07804991392231	0.874062460014208	0.790430361772189	0.946034364760521	1.09210430442917	0.987105335635609	0.935347163688895	1.1560696509653	0.710469875861076	0.955952962200955	1.07724873133173	1.19049713878381	1.02914819697625	1.00116479401686	0.94816623906011	0.964191689115957	1.02897048682991	0.941436823669379	1.04565902568983	1.01489145708987
"c61_cDC2/pDC"	1.55266249523359	1.60274481757651	1.6139762951077	1.72355082505452	1.60872963557748	1.54560477945766	1.4522795786227	1.7735243866902	1.62796127405056	1.42265409092137	1.71444441697016	1.54205667754489	1.78774278260069	1.53853006012654	1.56458292152604	1.73970767347755	1.57255334205948	1.53422214876537	1.58476210191293	1.41443618061247	1.56887933534932	1.67719140400441	1.53130283920195	1.57473703731378	1.65111482541583	1.54724002282686	1.57137511897093	1.44233553192487	1.62968837013653	1.72344257703568	1.47506787660662	1.5941397170638	1.64599887373569	1.46640078160023	1.69917498495452	1.5748093510903	1.48457255708862	1.47774075445664
